CLUE,ANS,POS,FOUND IN
Bear patiently ,endure,1,Endure stoically
Taurus,bull,1,Bull-faced
Follower of religion founded by Joseph Smith Jr. ,mormon,1,Mormon (shortened form for The Church of Jesus Christ of Latter-Day Saints)
A simple or old song ,ballad,5,Vintage ballad
Lie with arms and legs spread about loosely ,sprawl,2,Lazy sprawl
Set in motion,trigger,4,Triggered
Right or means of entry ,access,15,Legitimate access
Subdivisions in theatre ,scenes,2,"Scenes: Smaller subdivisions within an act, often changing with location or time shifts."
Handle something awkwardly ,fumble,2,Fumble with delicacy
Form of mental illness causing one to withdraw into private world ,autism,3,Autism Spectrum Disorder (increased social withdrawal in some cases)
Offer of marriage ,proposal,1,Engagement proposal
