CLUE,ANS,POS
Cask ,tun,12
Japanese dish ,sushi,1
A group of seven ,septet,1
"Notions, thoughts ",ideas,1
Resilient; lively ,bouncy,3
James Bond likes his martini this way ,shaken,1
Turn on the spot ,swivel,8
Hot curry ,madras,7
Refined and graceful ,elegant,1
Ancient Greek author of moral tales ,aesop,1
Rim ,edge,1
Insurance payment,premium,1
"Mist, light fog ",haze,2
One cadging ,sponger,8
Supply base ,depot,1
Not curds ,whey,2
Voice box ,larynx,1
Reddish purple,magenta,6
"Eg, the Tate ",gallery,17
Intended ,meant,5
Rower ,oarsman,1
