CLUE,ANS,POS
Very ugly building ,eyesore,1
Giraffe-like animal ,okapi,8
Indian dish ,samosa,1
Disease of birds ,psittacosis,3
Monks' hoods ,cowls,1
In a despicable manner ,shamefully,14
Small lump ,nodule,18
King Richard 1st had nickname like Latin hero ,lionheart,1
Large reptile,crocodile,2
Surgeon's knife ,scalpel,1
Legal possessor ,owner,1
Terror ,panic,1
Yellow fruit ,banana,1
A noisy American snake ,rattler,3
House robber ,burglar,1
Bony framework ,skeleton,1
Highly decorated,ornate,6
Very fancy or complicated ,elaborate,3
Fungal plant disease ,mildew,2
Golf ball support ,tee,1
Small African nocturnal primate with large eyes ,bushbaby,1
