CLUE,ANS,POS
Abstemious ,sober,2
Prickly plant with purple flowers ,thistle,3
Ignored ,neglected,3
Very beautiful or sensitive,exquisite,3
Land covered with trees ,forest,1
Desiring or being short of ,wanting,7
Bay State ,massachusetts,2
Lock (of hair) ,tress,1
Cleaning implement ,mop,2
Holy ,sacred,1
One of Santa's reindeers,prancer,3
Fell asleep ,nodded off,2
System of beliefs,creed,5
Eccentric ,kooky,9
Leg joint,knee,1
Story ,tale,2
Insurgent ,rebel,1
Graduates of a college ,alumni,1
Pester persistently,harass,1
"High-pitched, piercing ",shrill,1
Pretending shyness ,coy,1
"Pledges, vows ",promises,3
