CLUE,ANS,POS
Small thin sharp piece ,sliver,1
Of horses ,equine,1
Shoe part,heel,2
Speaker's platform ,rostrum,6
Highly prized flower ,orchid,1
Oration ,speech,1
Allot or ascribe ,assign,1
Small birds ,sparrows,1
Artist's tripod ,easel,1
Large flatfish ,turbot,10
"Strict, stark ",severe,2
Prejudice,bigotry,6
Not easy to see or understand ,unclear,16
Flavour ,taste,2
Throw down the gauntlet,dare,2
Mixed drink ,cocktail,1
Controller of aircraft ,pilot,1
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
Most vertically challenged ,shortest,1
"Soften, give in ",relent,3
Subatomic particle ,neutron,4
