CLUE,ANS,POS,FOUND IN
Sesame Street character -- patron saint of sailors ,elmo,5,Elmo (Iconic Sesame Street character but unrelated to sailors or patron saints.)
Affection,warmth,5,"Tenderness - Gentleness, kindness, and warmth in one's behavior towards others."
Faces (sl.) ,mugs,1,"Mugshot - A photograph taken of someone's face after they are arrested, typically displayed in police records or databases."
Divine food,manna,4,"Manna - In the Bible, it was God's miraculous provision of bread that appeared on rocky ground and sustained the Israelites during their exodus from Egypt."
Support; in return ,back,14,Payback (in the context of fairness)
Retail outlet,shop,7,Electronics Shop
Not long ago ,recent,1,Recently
Comedian ,comic,7,Comic relief - Elements in a serious storyline that lighten the mood with humorous scenes or characters.
Nineteen sixties mod counterpart ,rocker,6,"Teddy Boy/Rockers Fashion - While not strictly a counterpart of the mod movement in the '60s, this fashion style was prevalent during the same era and contrasted with the clean-cut look of Mods."
Early artilleryman ,cannoneer,2,"Cannoneer - An individual skilled at operating large, military-grade cannon weapons."
"English poet, d.1998 -- husband of Sylvia Plath ",hughes,1,Ted Hughes
Trapped ,snared,15,Ensnared
Pot and drum ,kettle,7,Kettle drum (a type of drum that is often round and can be played with mallets)
Family ,kin,13,Kinsman/Kinfolk
Performance of music by a soloist ,recital,2,"Recital - An evening event where musicians perform, often showcasing their abilities as soloists."
Stylus ,needle,12,Etching needle
Polish composer of much piano music ,chopin,1,Frédéric Chopin
Colour it's healthy to be in ,pink,8,"Pink (associated with love, kindness)"
Varied much prized flower ,orchid,1,Orchid - A diverse group of flowering plants with colorful and often highly valued blooms.
Film ,movie,10,Movie trailer
Juvenile,teenage,6,Teenager
