CLUE,ANS,POS
Chemically inactive ,inert,1
One takes pleasure in inflicting pain ,sadist,1
King Arthur's court - or JFK's ,camelot,1
Paradise ,eden,2
Astonish ,flabbergast,4
Wine container ,carafe,5
Study of the stars and planets ,astronomy,1
Element that gives a red glow in a vacuum tube,neon,2
Neckwear,tie,1
County of northwest Ireland ,sligo,6
Four-sided regular polygon ,square,1
Locality ,district,6
Watcher ,observer,1
Top or highest point ,acme,6
"Tool for moving, earth say ",shovel,1
Straw hat ,boater,6
South American republic ,ecuador,5
Influenced,affected,2
Where rivers run fast ,rapids,1
Forty winks ,nap,1
Competitor who finishes second ,runner-up,1
Sugary ,sweet,1
Onlooker ,viewer,7
Unpaid performer ,amateur,1
