CLUE,ANS,POS,FOUND IN
Likeness; statue ,image,2,Carved image
Persistently avoid ,shun,4,Constantly shunning
"Foretold, forecast ",predicted,1,Predicted outcome
"Choke, strangle",throttle,7,Throttled
Saunters ,strolls,2,Strolls leisayerly
Rich soil ,loam,7,Loam and humus abundant soil
Greek letter E ,epsilon,3,"Epsilon - frequently used to represent a small quantity, minor difference, or an initial stage of something."
From Castro's island ,cuban,8,Cuban Revolutionary Party symbol
"Indira -, Indian PM ",gandhi,11,"Author of ""Indira Gandhi: A Biography"" by Leonard A"
Close acquaintance ,friend,1,Intimate friend
"Devilment, impishness ",mischief,9,Prowling mischief
Part of country surrounded by foreign territory,enclave,8,Enclave within another nation
Imprison ,incarcerate,1,Incarcerated
Fully developed ,mature,1,Matured
Oust squat to restore existing state of affairs ,status quo,7,Resetting to prior status quo
Light midday meal,tiffin,11,Tiffin box
