CLUE,ANS,POS,FOUND IN
"Maxim, self-evident truth ",axiom,12,Self-explanatory axiom
Muslim law ,sharia,4,Branches of Shariah: The core branches are:
Meet expectations ,satisfy,2,Satisfy criteria
Simple ,easy,9,Easy-to-understand
Asking God to look favourably on ,blessing,1,Petitioner: Seeking divine favor or blessing
Wetness ,moisture,14,"Hydrophilic (attracting water, often used in context to substances that retain moisture)"
Fleet of armed ships ,armada,2,Warship armada
"Intimidating, discouraging ",daunting,10,Daunting challenge
Wreckage on sea ,flotsam,10,Flotsam and jetsam
Country of King Zog ,albania,1,"Albania (Fictional: based on the name ""Zog,"" which is similar to a made-up royal title; however, if it refers to an actual historical figure or country, additional context would be needed)"
