CLUE,ANS,POS
"Listening device, insect or electronic fault ",bug,3
Nature abhors one ,vacuum,1
Trendy body joint? ,hip,6
"Keepsake, souvenir ",memento,2
"Podiums, platforms ",daises,12
Power to withstand hardship ,endurance,3
Arm joint,elbow,1
Highway ,road,1
Occasion for excessive eating or drinking,binge,13
Imperial weight ,ounce,2
Thick liquid for skin ,lotion,2
Fungi ,mushrooms,1
Disease inflaming the big toe ,gout,7
Regard ,esteem,5
Grind (teeth),gnash,4
Monetary unit ,dollar,1
Child's toy on a string ,yo-yo,5
Stand firm against ,resist,1
Hole (for shoelace) ,eyelet,1
Ladies' hosiery,tights,3
Hotchpotch ,mishmash,4
Former ruler of Iran,shah,1
Mucus - stolidity ,phlegm,1
Fight ,battle,1
Made ready (to fire) ,primed,2
Broad ,wide,1
Strain ,tension,7
Chain of rocks underwater ,reef,1
Coral island ,atoll,12
Improve equipment or promote ,upgrade,1
Laughable ,risible,17
