CLUE,ANS,POS
Ban ,outlaw,6
Living in trees ,arboreal,1
Plenty,ample,3
Language widespread in East Africa ,swahili,1
The 50th state ,hawaii,2
Harmful,noxious,6
Clean and orderly ,tidy,1
"Southern African kingdom, capital Mbabane ",swaziland,1
West African country ,ghana,2
Ancient Greek with weak heel ,achilles,1
Make uncomfortable,embarrass,5
Pirates' flag ,jolly roger,1
Brought back to original condition ,restored,5
Fall down ,tumble,3
Proverbially gluttonous seabird ,cormorant,9
Earth (Latin) ,terra,1
Comparable ,similar,1
Toothed wheel driven by a chain ,sprocket,8
Musical drama ,opera,7
Heavenly being ,angel,1
Insubstantial,thin,1
Very unkind,cruel,1
