CLUE,ANS,POS
"Draw out, evoke",elicit,6
Unit of electrical energy ,kilowatt-hour,4
Facts ,data,2
"Going on and on, interminable ",endless,6
Alter ,amend,1
Fasteners with threaded shanks ,screws,2
Applaud ,cheer,1
Latin poet ,virgil,1
Male fertilising organ of flowering plants ,stamen,2
"With tender, nostalgic or sad feelings ",sentimental,1
Tail vertebrae ,coccyx,1
Firmly fixed or free from uncertainty ,secure,4
Flee ,escape,1
"Informally, an important person - sounds loud ",big shot,14
Winter sport ,skiing,1
Ownership ,possession,2
Simple arithmetic ,addition,1
Accessible to all ,public,4
It connects points of equal air pressure ,isobar,1
Fungus used in baking ,yeast,1
Asian country ,india,5
