CLUE,ANS,POS
Reject disdainfully ,spurn,7
Place of worship,temple,4
Self-service meal,buffet,1
Threadlike strands growing from the skin ,hair,1
Jutting part of lower jaw,chin,2
Type of fastening - on/off key,toggle,1
Sailor from the Arabian Nights ,sinbad,1
Pulchritude,beauty,1
Natural gift ,talent,2
Dress - clothing,garb,2
Blown-up photo ,enlargement,7
Wool from long-haired goats ,angora,2
State of southern US ,alabama,1
Concerted operation to sully someone's name,smear campaign,1
Turkish ,ottoman,2
Countrified,rural,2
Animal entrails ,offal,1
Utilises ,uses,1
Means of detecting and locating distant objects,radar,4
