CLUE,ANS,POS
"8, Book 2 ",exodus,2
A pause in the middle of a verse line ,caesura,1
Indistinct ,hazy,4
Trustworthy or candid ,honest,1
Wealthy,rich,1
Twofold ,dual,1
Mexican hat ,sombrero,1
Ways out ,exits,4
Disks as substitute for coins ,tokens,1
Part of blood; vaccine ,serum,7
Liquid part of blood ,plasma,1
Watch ,surveillance,16
Legendary sailor of Arabian Nights ,sinbad,2
Seeks advice from ,consults,1
"Carefree, lively outing ",spree,3
Unparalleled ,unique,1
Difficulties to be resolved ,problems,4
Corner; fish ,angle,1
Make merry ,revel,10
Of society or its organisation ,social,1
