CLUE,ANS,POS
Intolerance of another ethnic group ,racism,3
Form of sugar ,glucose,2
Life story (abbr) ,bio,1
Awfully ,terribly,6
Verdi's Egyptian opera ,aida,1
Orations ,speeches,1
Cords for fastening shoes ,laces,1
"Alarms, warning signals",alerts,1
Empty ,vacant,1
Total number of copies issued (of book) ,edition,1
Blood-carrying tube or a ship ,vessel,2
Arouse ,excite,2
'Jack and Jill went . . . . . . . . .' ,up the hill,1
In sequence ,consecutive,3
Series of linked events ,chain reaction,2
Waterfall ,cascade,1
Nerve cell ,neuron,1
James Joyce novel,finnegans wake,4
Oblivious ,unaware,4
"'Attribute, assign (7)' ",ascribe,7
Foul-tasting ,rancid,8
Structure for hangings ,gallows,1
Besmirched ,grimy,5
Powerful ,strong,2
An examination of accounts ,audit,2
Having a bad smell ,malodorous,1
Cereal crop ,wheat,1
Lacking in beauty ,ugly,1
Mature ,adult,6
Royal residence ,palace,1
Bright and sparkling ,brilliant,3
