CLUE,ANS,POS
Serious ,grave,1
Notable ,famous,8
Indian currency ,rupee,1
Medicinal extract in a solution of alcohol,tincture,1
Anger ,ire,5
Minute particle ,atom,1
Boundless ,unlimited,2
Boast ,brag,2
Monetary unit in S Africa ,rand,1
The science of the earth's crust ,geology,1
Confined space for animals ,cage,15
Nethermost,lowest,2
Lofty - thin (of air) ,rarefied,2
Germanic ,teutonic,2
Period of time,era,1
Perform without any preparation,wing it,2
Small pill or lozenge ,tablet,3
Improbable ,unlikely,1
Ingenuous ,naive,4
Distance from the surface to the bottom ,depth,2
Birth control device ,contraceptive,1
Frequented by a ghost ,haunted,1
