CLUE,ANS,POS
"Put to death or carry out, say plan ",execute,1
Severe flood ,deluge,1
Secret plot; clique ,cabal,5
"Detested, loathed ",abhorred,1
Blind guess,shot in the dark,1
Solvers of practical problems using scientific knowledge ,engineers,1
Do away with ,abolish,3
Greek epic wanderings of Ulysses ,odyssey,1
Rare ,uncommon,1
Tear into scraps ,shred,1
Flat raised land ,plateau,1
Burial chamber ,tomb,1
Skilled Himalayan mountaineer ,sherpa,3
Riding trousers ,breeches,1
Brazilian tree or its wax ,carnauba,1
"Wheedle, coax ",cajole,2
Composition drawn from various sources - maybe it's cheap ,pastiche,6
Recovery of youth,rejuvenation,2
Folded and filled tortilla ,taco,2
Rebirth in a new body ,reincarnation,1
Looking-glass girl ,alice,1
Bring back into good condition ,rehabilitate,2
