CLUE,ANS,POS
Mathematical array ,matrix,3
Charge with crime ,indict,2
Compassionate ,humane,3
Evil-smelling animal of N America ,skunk,1
Money bag ,purse,2
More potent,stronger,1
Cold dish ,salad,1
Smuggled goods,contraband,1
Leniency and compassion towards offenders ,clemency,2
"Goal, aim ",objective,1
Barrier of stakes and timbers ,stockade,4
Not harsh or violent ,gentle,1
Made bigger ,enlarged,1
Vase with handles ,urn,5
"Sinew, maybe 3 ",tendon,1
Theatre promoter,impresario,5
Deciduous tree ,poplar,6
Garden pest ,aphid,1
Thread or tall tale ,yarn,1
Slaughterhouse ,abattoir,1
A brief or casual look ,glance,1
Harvests ,crops,1
Period of rule ,reign,1
Charged particle,ion,3
