CLUE,ANS,POS,FOUND IN
"Not liable to, perhaps disease ",immune,1,Immune-compromised
Arachnid ,spider,1,Spiders
Porous substance to absorb liquid ,sponge,8,"Porous stone (e.g., sponge rock)"
United States ,america,13,United States of America (USA)
"Flip, coin or pancake say ",toss,1,Tossing action
"Annelid worm, used in medicine of old",leech,1,"Leech: Historically utilized for bloodletting, a practice believed to restore balance in the body's humors."
Greek tragedian ,aeschylus,3,"Aeschylus - Often referred to as the father of tragedy, he was a pioneering playwright who expanded the use of dialogue and stage action while focusing on characters' internal struggles."
Birthplace of Jesus,bethlehem,6,Bethlehem vicinity
A synthetic fabric ,nylon,1,"Synthetic fiber: A man-made material produced from chemical substances, commonly used in the manufacture of fabrics such as polyester, nylon, or acrylic."
Radio identification ,call sign,1,Call sign: WXN-AM
Turkish dynasty or long cushioned seat ,ottoman,1,"Ottoman (referring to the historical empire known for its long-lasting rule in Turkey, often associated with luxury and opulence)"
Plant seeds ,sow,1,Sowing
Electronic material ,silicon,9,Silicon wafer
Handsome young man of Greek mythology ,apollo,8,"Apollo: The god of music, poetry, archery, and medicine who was frequently depicted as youthful and attractive, radiating a divine aura."
Attack by many parasites ,infestation,2,Parasitic infestation
First tsar of Russia,ivan,2,Ivan IV (Ivan the Terrible's son who became Tsar in 1584)
Men who are mighty in battle ,warriors,5,Valiant warriors
Every single one ,each,1,Each individual entity
Light shoe,flip-flop,15,Featherlight flip-flops
Abnormal body sac containing fluid ,cyst,1,"Cyst: A small, closed sac-like structure filled with fluid or semi-solid material that can occur in various parts of the body."
