CLUE,ANS,POS,FOUND IN
Small container for seasoning or relish at table,cruet,13,Vinegar Cruet
Go without food ,starve,4,Starve  
Three feet ,yard,1,Yardstick
Follower of Haile Selassie ,rasta,1,Rastafarian
Period of history ,age,2,Middle Ages
Slop - command to huskies! ,mush,2,Giddyup (general mushing term encouraging movement)
Co-joined house ,semi,2,Semi-detached
Small falcon,kestrel,13,Kestreltoo
Threefold ,triple,1,Triplet
Gentle way to bowl or serve,underarm,3,Underarm throw
Indian prince ,rajah,1,Maharajah
Great king of Prussia ,frederick,1,Frederick I  
Verify -- rein in ,check,17,Fact-checking
