CLUE,ANS,POS
Workplace representative of unionised employees ,shop steward,2
"Exposed, revealed ",uncovered,18
Unit of power ,watt,1
Pet rodent ,gerbil,7
Flying horse of myth ,pegasus,1
State in eastern Germany ,saxony,2
"Tiny organisms, can be good or bad ",bacteria,1
"___ Jones, Harrison Ford hero - US state",indiana,8
"Plan of action, tactics ",strategy,3
Effervescence,fizz,2
Deep regret ,remorse,10
Hindu sage or saint ,rishi,6
Not fully developed ,immature,1
Seaside resort in Denbighshire ,rhyl,9
Immoderate eater ,glutton,4
Incompetent or awkward ,inept,5
Personal teacher ,tutor,6
French port ,le havre,6
Gain knowledge ,learn,1
US horse race,kentucky derby,2
