CLUE,ANS,POS
Mathematical array ,matrix,4
Charge with crime ,indict,4
Style of hat ,fedora,1
Money bag ,purse,2
More potent,stronger,1
Smuggled goods,contraband,1
Leniency and compassion towards offenders ,clemency,1
"Goal, aim ",objective,2
Barrier of stakes and timbers ,stockade,9
Onlookers ,audience,1
Not harsh or violent ,gentle,1
Made bigger ,enlarged,1
Vase with handles ,urn,19
Deciduous tree ,poplar,4
Garden pest ,aphid,2
Slaughterhouse ,abattoir,1
Draw in (with mouth) ,suck,1
Separating into parts ,dividing,4
Weirdly funny ,wacky,3
A brief or casual look ,glance,3
Charged particle,ion,5
