CLUE,ANS,POS
Animal collection ,zoo,2
Band of colours in a rainbow ,spectrum,1
"Barricade, railing ",barrier,1
Gambling game ,roulette,1
Capable of lasting ,durable,1
Seat; fish ,perch,1
Flower arrangement ,bouquet,1
Monster of Crete,minotaur,1
A soft white cheese ,brie,1
Circular frame with spokes,wheel,1
Main part of concert hall ,auditorium,7
The concluding part of a performance ,finale,1
Charlotte Bronte novel ,jane eyre,1
Consume too much ,overeat,2
Adhesive,glue,4
Oriental mushroom; E ikon (anag.) ,enoki,4
