CLUE,ANS,POS
Thou,you,1
Member of the family ,relative,7
"Appealed earnestly, begged ",entreated,6
An artist works in it ,studio,1
Refuse to do business with ,boycott,1
Injure or harm severely ,maim,5
First batsman ,opener,1
Small mouse-like rodent ,vole,3
Fragrant shrub ,myrtle,4
Legally confiscate ,sequester,5
"Foreigner, outsider ",alien,1
One travelling widely ,globetrotter,3
Grasp firmly,seize,2
Move from one place to another ,transfer,7
Green part that forms a flower's calyx,sepal,3
