CLUE,ANS,POS,FOUND IN
Departure ,leaving,19,"Resignation (from an office or position, indicating leaving)"
Self-murdering,suicidal,11,Suicidal act
Shady shelter ,bower,7,Tree bower
Denver's state ,colorado,1,"State that Denver is a city in, which is Colorado"
Underdone ,rare,2,Rare (especially in reference to meat)
Supply (with items) ,equip,20,Overflowingly equipped
Pure whisky,malt,3,Single malt
Ill fame ,notoriety,13,Notoriety (state of being infamous)
Acute pain of the nerves ,neuralgia,20,Acute neuralgia
Hair dye ,henna,7,Henna (a natural hair dye substance)
Wed ,marry,8,"Wedded (to marry, from ""wed"" + ""-ed"")"
Depend ,rely,1,Rely on
Relating to more than one branch of study ,interdisciplinary,16,Interdisciplinary research
Army officer ,colonel,3,Lieutenant Colonel
Guffaw ,laugh,1,Laughter
Risk ,danger,3,Dangerous
Covered walkway in religious establishment,cloister,3,Cloisters
