CLUE,ANS,POS
Impart confidence ,assure,4
Backache ,lumbago,1
"Stir, excite ",agitate,1
"Prescribed course of diet, exercise, etc ",regimen,1
Providing (a baby) with milk ,breastfeeding,6
(Sweet) older lover? ,sugar daddy,1
Japanese raw fish dish ,sashimi,1
Adoration ,worship,1
Military trainees ,cadets,1
To correct ,amend,2
One-horse carriage,gig,5
Victor ,winner,2
Travel document ,passport,1
Position or posture ,stance,1
Cylinder,tube,10
Painful muscle contraction ,spasm,1
New England state ,maine,2
Disentangle ,unravel,3
Not fortunate ,unlucky,1
Care for ,tend,2
Archer ,bowman,1
Portion ,piece,8
Ring it for access ,doorbell,1
Laughable ,preposterous,6
Reaching a destination ,arriving,1
Finish ,conclude,3
The whole (of a thing) ,totality,12
Terrace ,patio,4
"Ferocious, savage",fierce,12
Intensely dislike ,detest,3
Front part of a ship ,bow,1
More acute ,sharper,1
Elevation above sea-level ,altitude,1
Horse rider ,jockey,3
Muscular spasms and pains ,cramps,1
Became healthy again ,healed,9
Disobey ,defy,1
Foot movement ,step,1
Legitimate ,lawful,3
Combat,fight,2
