CLUE,ANS,POS
Ideal ,optimal,2
Cover for a gramophone record ,sleeve,2
Style popular in the 1920s and '30s ,art deco,2
Vertical parts of stairs ,risers,1
Ramshackle ,dilapidated,3
Disastrous ,catastrophic,1
Ovum ,egg,2
(Of duck) moving bill in water while feeding ,dabbling,3
Channel north of Isle of Wight ,solent,1
Five-cent coin (US) ,nickel,2
Delicate ornamental metalwork,filigree,1
Allowed to enter ,admitted,1
Of the brain ,cerebral,1
Actor with non-speaking role ,extra,1
Tempting ,enticing,3
Small stone ,pebble,3
Science of speech sounds,phonetics,1
Walk arrogantly ,swagger,1
Balkan country,macedonia,3
Dispensary ,pharmacy,4
Cited ,quoted,1
