CLUE,ANS,POS
Arab ruler ,emir,3
Continental ,european,1
Formal written work dealing with a particular subject ,treatise,4
Lie ,fib,20
Affirmative ,yes,1
Birdman's prison,alcatraz,18
Had as a purpose ,intended,2
Moneylender who charges excessive interest ,usurer,1
Duo ,two,3
Card game with four players ,bridge,1
Small food fish ,sprat,7
Greek god of wine and ecstasy ,dionysus,2
Inequitable ,unjust,10
Concurred ,agreed,1
Absence of logic ,irrationality,1
Wimbledon game ,tennis,1
Going too fast ,speeding,4
Fire-raising crime ,arson,1
Overwhelming fear ,panic,1
Give testimony,bear witness,5
The state of being alone ,solitude,1
Boiling water vapour,steam,1
Playwright ,dramatist,2
Carve a statue ,sculpt,1
Generally liked ,popular,5
Affable ,genial,6
Acceptance ,approval,11
