CLUE,ANS,POS
Food for queen and larvae ,royal jelly,6
Internal framework ,skeleton,2
Keep back ,withhold,18
Highly skilled musician ,virtuoso,1
Long heroic story ,saga,2
Betrayal of a trust ,treachery,2
Manipulate; manage ,handle,12
Descend vertical slope using rope ,abseil,3
The smaller of two ,lesser,1
"Hard to pin down, slippery ",elusive,1
Pulled along roughly ,dragged,2
Remove hair (which could be narrow) ,shave,2
First ,initial,1
Patron or backer ,sponsor,2
In reserve; remark ,aside,1
Solid - business ,firm,1
Coin as opposed to paper money  ,specie,7
Shore ,coast,2
Low dam ,weir,1
Brute ,beast,2
Knee-cap ,patella,1
A clairvoyant ,seer,1
Prophet ,oracle,2
Official ban on trade ,embargo,1
Permit for round trip,return ticket,14
Cry like a wolf,howl,1
Wide area ,expanse,1
Chess piece ,knight,2
Xylophone-like instr. ,marimba,2
Strum monotonously ,thrum,14
A one-storey dwelling house ,bungalow,4
Tribe ,clan,1
Areas for target practice ,ranges,1
Buyers' line,queue,1
