CLUE,ANS,POS
Prudent ,wise,2
"Caught in position with no escape, like rat ",cornered,10
Small busy insect ,ant,1
Seem or materialise ,appear,1
Not abstract or imaginary ,concrete,2
Defeat ,conquer,5
Try ,attempt,1
Young geese ,goslings,1
Foremost ,prime,3
Madagascan primate ,lemur,1
Home ,abode,4
Extreme unkindness,cruelty,3
"Region of eastern France, and famous Cross ",lorraine,2
Ensnare,entrap,3
Inattentive ,careless,2
Fragment or morsel ,scrap,11
Survey of how people have just voted ,exit poll,1
Capital of Cyprus ,nicosia,1
"'Despite, still (4,2)' ",even so,13
Stylish ,chic,1
"Harmful, unfavourable ",adverse,10
Appealingly fanciful ,whimsical,1
Branch of mathematics ,geometry,3
Mother-of-pearl ,nacre,1
Sound of a plane flying faster than the speed of sound ,sonic boom,1
Setting for a scene ,backdrop,4
Bring in from abroad ,import,1
Very tactful person ,diplomat,1
Off-white ,cream,2
Country house ,villa,3
Pyramids location ,giza,1
Sweet almond biscuit ,macaroon,7
Short period of relief ,respite,1
Fish eggs ,roe,1
Self-assured and positive ,assertive,3
Standards on which to base judgment ,criteria,1
