CLUE,ANS,POS
Large flat dish ,platter,1
"Plant stems, edible when cooked ",rhubarb,2
Pugilism ,boxing,1
Delicious ,yummy,11
Convert into bone ,ossify,1
"Jolts, jars ",shocks,3
Average (but poor),mediocre,2
Catch fire ,ignite,42
Descriptive term ,epithet,9
Prizes or remunerations ,rewards,2
"Not hollow, the same throughout ",solid,1
Unwilling to change views ,intransigent,2
Wealthy businessman ,magnate,2
Declare ,affirm,7
"Disappointment, being thwarted",frustration,1
Constituent of quartz ,silica,2
Seldom ,rarely,1
