CLUE,ANS,POS,FOUND IN
Gangster's tart ,moll,2,Mobster's moll
Queen of fairies ,titania,1,"Titania (a character from Shakespeare's ""A Midsummer Night' very night"" - ""A Midsummer Night's Dream"")"
Wireless ,radio,6,Radio frequency identification (RFID)
His touch turned to gold ,midas,3,Midas-like
Escaped or avoided ,evaded,2,Evaded detection
"British landscape and seascape painter, d.1851 ",turner,20,"Joseph Mallord William Turner (""The Fighting Temeraire"")"
Quick way to meet a new partner?,speed dating,3,Speed dating events
"Good enough, acceptable ",adequate,14,Merely adequate
Branch of study of the physical world ,science,13,Atmospheric science
Spanish friend ,amigo,1,Amigo español
Mechanical device preventing a wheel slipping backwards,ratchet,3,Ratchet-and-pawl assembly
Public schoolboy ,etonian,1,Etonian (from Eton College)
Breaks out suddenly ,erupts,2,Erupts without warning
Follower of religion founded by Joseph Smith Jr. ,mormon,2,Mormonism
Lie with arms and legs spread about loosely ,sprawl,3,Sprawled
State-of-the-art ,cutting-edge,1,Cutting-edge technology
Least in difference between high and low tides,neap,1,Spring tide (opposite of neap tide)
Right or means of entry ,access,4,Access point
Part of a machine with a plunging motion ,piston,12,Piston barrel
Form of mental illness causing one to withdraw into private world ,autism,7,Autism Spectrum Disorder (ASD) in adults
