CLUE,ANS,POS
Pieces of broken glass ,shards,1
Young cow ,calf,1
Dirge ,lament,1
Building for travellers ,hotel,4
"Differ, dissent",disagree,1
Treat with disrespect ,insult,1
Person who jeers speaker from the crowd ,heckler,6
"Uninvolved, distant ",aloof,11
Irish police ,garda,1
Way of bearing one's body ,posture,1
Spud ,potato,1
Bedaub; pollute,besmear,6
Vegetable resembling celery,fennel,2
Woman's garment,blouse,5
Gift (to charity) ,donation,1
"Keenness, avidness ",eagerness,15
