CLUE,ANS,POS
Pungent red salad root ,radish,1
Once more ,again,1
Single piece of sand etc,grain,1
French cathedral city ,chartres,17
Contort ,twist,5
Vary,fluctuate,12
Serviette ,napkin,1
Leg plus rib of a mouse-like desert rodent ,gerbil,2
Excessively instructive ,didactic,1
Well-known or famous person ,celebrity,1
Yellow fruit ,banana,9
Root vegetable ,parsnip,2
Large sailing ship ,galleon,7
Hangman's loop ,noose,1
Of the moon ,lunar,1
Rotary energy converter,turbine,3
Continuous,unbroken,3
War god - chocolate bar - spoils,mars,2
Watery part of milk ,whey,2
French definite article ,les,9
Relating to the kidneys ,renal,1
Enfold ,wrap,4
Smooth little stone ,pebble,1
Slaughterhouse ,abattoir,1
Older or higher in standing ,senior,1
Very bright red ,scarlet,1
Raw ,uncooked,1
Precious stone or mineral ,jewel,20
