CLUE,ANS,POS
Farthest - to the highest degree,extreme,4
Cylindrical container ,canister,7
Aim - striker's target,goal,1
Ceremonial dinners ,banquets,2
Piano-key ,ivory,3
Rage ,fury,2
Soundless ,silent,2
County of southern England ,dorset,4
Supposed loch monster ,nessie,1
Moral lesson in church ,sermon,1
Family member by marriage ,brother-in-law,9
Bold and daring ,audacious,16
Walk laboriously ,trudge,1
Group of items of the same kind ,set,1
Andalusian gypsy music ,flamenco,1
Licentious - dissolute ,immoral,3
Masticated ,chewed,1
"Attentive, watchful ",alert,2
Not defeated ,unbeaten,5
Turning machine ,lathe,14
