CLUE,ANS,POS
Makes comprehensible ,explains,2
Baby's plaything,rattle,1
Foreign (from outer space?),alien,2
Roman goddess of the hunt ,diana,1
"Bold, audacious ",daring,1
Immature form of an insect ,nymph,2
Resembling soil,earthy,2
Refusal to accept an unpalatable truth ,denial,1
"Abnormal, aberrant ",atypical,16
"Southern German state, famous for its beer ",bavaria,1
Christian festival period ,eastertide,2
New York City borough,brooklyn,1
Ignorant (of) ,unaware,5
Tragic prince of Elsinore ,hamlet,1
Historic English king ,athelstan,9
Made smaller ,reduced,1
Male singing voice ,baritone,1
Greek island ,rhodes,4
Remove rind ,peel,1
Scottish landowner ,laird,1
"Brain operation, once used to treat mental illness",lobotomy,1
Option,choice,1
Aimlessly floating ,adrift,4
Sleepwalker ,somnambulist,1
Stopper - Irish port,cork,1
