CLUE,ANS,POS
Means of help in project ,resource,4
Language of much of the New World ,spanish,1
Impelled ,driven,4
Hand tool for plasterers or gardeners ,trowel,1
Promise or pawn ,pledge,1
Risk-free risk? ,safe bet,2
Orderly ,methodical,3
Loathes and detests ,abhors,1
Exhales sadly ,sighs,1
Any plane figure with straight sides ,polygon,1
CS Lewis' fictional realm,narnia,1
Church's policy ,doctrine,1
Units of sound intensity ,decibels,1
White coating caused by damp ,mildew,1
Herb ,thyme,4
Disease of pigs ,swine fever,1
Period learning a trade ,apprenticeship,1
Furrow ,groove,4
Regular traveller to work ,commuter,1
