CLUE,ANS,POS,FOUND IN
Football official (colloq.) ,ref,1,Referee
Taut ,tight,2,Stretched tightly
"An opponent - opposed to party policy, etc ",anti,15,Antithesis
In this place ,here,19,Sphere
Jerk of a gun when it's fired ,recoil,19,Thud (could be associated with the recoil/impact if close enough or indirectly related through another event caused by the shot)
Fruit of a rose ,hip,1,Rose hips are typically red or orange in color and contain high levels of vitamin C
Happening ,event,1,Current event
Pigs' feet,trotters,2,Trotters (another term for pig's feet)
Arthur's capital ,camelot,2,Camelot (legendary court of King Arthur)
Soft feathers ,down,2,Downy
Film,movie,20,Quotation from a famous movie or actor/actress
Ambrosia ,nectar,2,Celestial Nectar
