CLUE,ANS,POS
Therefore ,hence,1
Head of corn,ear,2
Person who watches others in secret ,voyeur,18
Teasing unpleasantly ,taunting,1
Small mouthful of food ,morsel,2
Aromatic herb ,tarragon,10
Lubricant ,oil,2
Group of bushes ,thicket,2
Land covered with trees,forest,1
Back of the foot ,heel,1
Unit of power ,watt,1
Military land force ,army,1
Beam over door or window ,lintel,1
Inexpensive accommodation as for back-packers ,hostel,1
Not temporary ,permanent,1
Flummoxed ,nonplussed,5
"Destiny, kismet ",fate,1
Strong man of the Bible ,samson,1
Test ,quiz,5
