CLUE,ANS,POS
Plan of campaign ,strategy,1
Monumental (task) ,herculean,1
Burrowing marsupial ,wombat,3
Cycling arena,velodrome,1
Frighten ,scare,2
Nocturnal bird ,owl,1
Incursive attack ,invasion,11
Rarely,seldom,1
Braids ,plaits,5
Edible crustacean ,shrimp,3
Madagascan primate ,lemur,5
"Pest, pain in the neck ",nuisance,10
Conceivable,possible,4
European language ,czech,12
Straight ,direct,1
The Dog-star ,sirius,1
Company emblem ,logo,1
(Child's) rabbit ,bunny,1
Contagious skin infection,scabies,7
Bank guarantee of payment ,letter of credit,10
