CLUE,ANS,POS
Large wild American feline,puma,5
Storyline or piece of land ,plot,1
Arrogance ,hubris,2
Present in great quantity ,abundant,1
Formerly British Honduras ,belize,1
Hatred ,enmity,3
Treeless plain ,steppe,1
Hyperbole,exaggeration,1
The Planets composer ,holst,1
A bicycle made for two ,tandem,1
Flat piece of ceramic,tile,3
Art of designing and making clocks ,horology,1
Fill with creative purpose ,inspire,1
Place for public Jewish worship ,synagogue,1
Part of shirt ,collar,1
Brief published biography of recently deceased person,obituary,1
Entry into foreign country to conquer it ,invasion,1
Character,persona,13
Something that motivates ,incentive,1
Large wading bird ,ibis,4
Group of small boats ,flotilla,1
Crystalline carbohydrate ,sugar,1
Sphere ,orbit,2
Wind down ,relax,1
Complete set of genetic material of an organism ,genome,1
Gentle ,mild,2
