CLUE,ANS,OUTPUT
Oft repeated slogan,catch phrase,"['Time is money', 'Quality over quantity', 'Practice makes perfect', 'Many hands make light work', 'A stitch in time saves nine', ""All's well that ends well"", 'An apple a day keeps the doctor away', 'A bird in the hand is worth two in the bush', ""Don't put all your eggs in one basket"", 'Absence makes the heart grow fonder', 'Actions speak louder than words', 'After me, the deluge', 'An ounce of prevention is worth a pound of cure', 'Better late than never', 'Blood is thicker than water', 'Bite off more than you can chew', ""Don't count your chickens before they hatch"", ""Don't put all your hopes in one basket"", 'God helps those who help themselves', 'Practice what you preach']"
Small tower on a castle ,turret,"['Watchtower', 'Keep', 'Bastion', 'Gatehouse', 'Tour', 'Donjon', 'Fortalice', 'Curtain wall tower', 'Outpost', 'Corner tower', 'Flanking tower', 'Battlement', 'Rampart', 'Enclosure tower', 'Fortress tower', 'Defensive stronghold', 'Highpoint watchtower', 'Castle keep', 'Donjon tower', 'Châtelet (a small, fortified structure)']"
"- - Fitzgerald, singer ",ella,"['Legendary', 'Iconic', 'Vocal powerhouse', 'First Lady of Song', 'Jazz royalty', 'Grammy winner', 'Record-breaker', 'Pioneering vocalist', 'Innovative interpreter', 'Improvisational master', 'Virtuosic singer', 'Versatile performer', 'Chart-topper', 'Award-winning artist', 'Timeless talent', 'Supreme jazz singer', 'Master of scat singing', 'Beloved entertainer', 'Enduring legacy', ""Musician's musician""]"
Marsupial ,wallaby,"['Koala', 'Possum', 'Opossum', 'Wombat', 'Tasmanian devil', 'Quoll', 'Numbat', 'Bilby', 'Bandicoot', 'Sugar glider', 'Rat-kangaroo hybrid (hypothetical)', 'Marsupial mole (hypothetical)', 'Marsupial mouse (hypothetical)', 'Marsupial shrew (hypothetical)', 'Marsupial opossum (alternative name for a real marsupial)', 'Marsupial bat (hypothetical)', 'Marsupial lizard (hypothetical)', 'Marsupial snake (hypothetical)', 'Marsupial worm (hypothetical)', 'Marsupial-like creature from fiction or fantasy (e.g., Kangaroo-like alien)']"
Scam -- musical instrument ,fiddle,"['Harmonica', 'Accordion', 'Concertina', 'Melodeon', 'Bandoneon', 'Diatonic accordion', 'Chromatic harmonica', 'Free-reed instrument', 'Reed organ', 'Mouth organ', 'Harmonium', 'Diatonic harmonica', 'Double reed', 'Concertina-like instrument', 'Melodeon-like instrument', 'Accordion-style instrument', 'Chromatic button accordion', 'Free-bass system', 'Reed-based instrument', 'Bellows-powered instrument']"
The wife? ,old woman,"['The wife (as in, who is she?) - In this case, there could be many different wives depending on the context!', 'The Wife (movie) - This 2018 film stars Glenn Close and Jonathan Pryce as a couple dealing with marital issues.', 'The Wife (novel) - A novel by Meg Wolitzer that explores the life of a wife and her marriage over several decades.']"
Invalid's attendant ,carer,"['Unofficial caretaker', 'Informal helper', 'Unlicensed assistant', 'Illegitimate companion', 'Unauthorized associate', 'Irregular caregiver', 'Non-professional supporter', 'Unauthorized sitter', 'Disapproved provider', 'Disreputable ally', 'Improper aid-giver', 'Unqualified comforter', 'Unsanctioned sustainer', 'Unendorsed advocate', 'Unauthorized guide', 'Irregular support worker', 'Unauthorised helper', 'Non-approved caregiver', 'Illegitimate nurse', 'Disapproved companion']"
Celebrities' reference book ,whos who,"[""Here's a list of 20 famous people:"", 'Elon Musk', 'Leonardo DiCaprio', 'Beyoncé', 'Dwayne ""The Rock"" Johnson', 'Oprah Winfrey', 'Taylor Swift', 'Kanye West', 'Lady Gaga', 'Tom Hanks', 'Julia Roberts', 'Michael Jackson (the King of Pop)', 'Stephen Hawking (physicist and author)', 'Malala Yousafzai (Nobel Peace Prize laureate)', 'Lin-Manuel Miranda (Hamilton creator)', 'Emma Watson', 'Chris Hemsworth', 'Meryl Streep', 'Denzel Washington', 'Serena Williams', 'David Beckham']"
Despite the fact that ,although,[]
Branch of knowledge ,science,"['Discpline', 'Specialty', 'Field', 'Domain', 'Subject', 'Area of study', 'Discipline area', 'Specialization', 'Department', 'Faculty', 'Division', 'Section', 'Branch', 'Realm', 'Territory', 'Zone', 'Sector', 'Niche', 'Expertise', 'Domain-specific']"
