CLUE,ANS,POS
Gas formed by vaporizing water at 100?C ,steam,1
Boggy land ,swamp,1
Aubergine ,eggplant,1
Nationality of citizens of Helsinki ,finnish,1
Hurry ,haste,2
Terribly sad and distressing ,tragic,13
Not injured ,unhurt,8
Very striking ,spectacular,6
Mary Shelley's monster ,frankenstein,1
Minor argument,spat,3
Combination ,union,12
Degree document ,diploma,1
A thieving bird ,magpie,4
Showy flower ,orchid,7
"Deadlock, stalemate",impasse,1
Leading performer,star,1
Spoil ,mar,19
Teesside town ,middlesbrough,1
Colour for aristocracy or emperors ,purple,1
Night-flying insect ,moth,1
Spiny succulent ,cactus,1
Fine earthenware ,porcelain,5
Imaginary place of great wealth and opportunity ,el dorado,1
"Detached, kept apart ",isolated,1
Figure of a person made of ice crystals ,snowman,1
Carnivorous large cat,tiger,2
