CLUE,ANS,POS,FOUND IN
Party - hit,bash,1,Birthday bash
Agra tourist attraction ,taj mahal,1,"The Taj Mahal, an architectural wonder in Agra"
Two times ,twice,3,Twice as much
Widespread killing ,massacre,8,Widespread massacre
Automatic machine ,robot,7,Robotic
Desiccating ,drying,1,Drying out
Knickers,drawers,6,Drawers (informal term)
Book series by John Galsworthy ,the forsyte saga,17,"The Forsyte Saga (compilation of the main series titles: ""The Man of Property,"" ""In Chancery,"" and ""A Fool There Was"")"
Pre-Aztec Mexicans ,toltecs,4,Earlier inhabitants of central Mexico: Tepanecs or Toltecs (pre-Aztec influence)
Inuit abode,igloo,1,"Igloo: A traditional dome-shaped shelter made from compacted snow, used by the Inuit people for protection against harsh Arctic conditions."
Elevate ,raise,4,Raised
Dead ,extinct,12,Extinct species
Shoves ,pushes,1,Pushes firmly with hands or body
"Of one from Warsaw, say ",polish,2,From the Polish side of war-torn city
Brigham Young state ,utah,2,"State capital: Salt Lake City, Utah's capital and largest city, named after a nearby salt lake but not directly related to Brigham Young."
Home loan ,mortgage,1,Mortgage financing
Bright and warm ,sunny,1,Sunny disposition
Warning of danger ,alert,2,Alerting signs
Hazel nut ,filbert,1,Filbert (a type of hazelnut)
Take small bites from ,nibble,19,Petite nibbles
Dark-red fruit ,plum,13,Crimson plum
