CLUE,ANS,POS
Archer ,bowman,2
Ill fame ,notoriety,1
Acute pain of the nerves ,neuralgia,1
Ring it for access ,doorbell,1
Laughable ,preposterous,18
Reaching a destination ,arriving,1
Finish ,conclude,2
Relating to more than one branch of study ,interdisciplinary,1
Army officer ,colonel,1
Terrace ,patio,2
"Ferocious, savage",fierce,2
Intensely dislike ,detest,2
Front part of a ship ,bow,1
Risk ,danger,4
Elevation above sea-level ,altitude,1
Horse rider ,jockey,5
Muscular spasms and pains ,cramps,1
Disobey ,defy,1
Foot movement ,step,2
Legitimate ,lawful,4
Combat,fight,4
Fall back on ,turn to,20
