CLUE,ANS,POS
Picture dyed into the skin ,tattoo,1
Very light gas ,helium,1
Cab ,taxi,7
Give to a good cause ,donate,1
Endeavours ,attempts,3
Conference participant ,attendee,1
Scent bag - shampoo envelope,sachet,1
Water pitcher ,ewer,8
Noise caused by electrical interference ,static,6
Small ingenious device ,gadget,1
Shoe with a canvas upper ,espadrille,2
"Ballroom dance, originally from Germany",waltz,1
Constantly changing ,dynamic,4
Large army ,horde,3
Country and porcelain ,china,1
Science of soil and crops ,agronomy,1
Military group ,platoon,7
Winter sport where stones are slid towards a target,curling,1
Material worn knotted round throat,necktie,4
Kingdom,monarchy,4
"Roman Emperor, d. 117",trajan,2
The Garden of Eden ,paradise,1
Family relative ,nephew,7
Hurts through constant rubbing ,chafes,9
Oneness,unity,1
