CLUE,ANS,POS,FOUND IN
F1 team and car maker,lotus,10,"Lotus F1 Team (defunct, now part of Renault)"
Observed - famous,noted,8,"Beethoven (Famous German composer and pianist, particularly noted for his symphonies)"
Run quickly - little taste - hyphen,dash,3,Sprint-dash
High official in former Ottoman Empire ,vizier,1,Grand Vizier
V as a numeral ,five,6,"Vector (mathematics term; has a ""v"" and contains five lines which can be associated with number 5)"
Relating to punishment ,penal,1,Penalize
"A dramatic or picturesque scene, may be still ",tableau,6,Tableau     
Hairpiece ,toupee,2,Toupeeamo
Cereal used for making whiskey ,rye,6,Rye mash
Unit of electric power,watt,1,Wattage
