CLUE,ANS,POS,FOUND IN
Busy; employed ,engaged,9,Engaged in work
Compound such as found in petroleum ,hydrocarbon,2,Aromatic hydrocarbons
Ships' moorings ,berths,3,Harbor berths
Soil ,earth,1,Earthy
Slumbering ,asleep,10,Asleep-like (in a state of rest)
Marine mammal with ivory tusks and a moustache ,walrus,2,Walrus: Features prominent tusks on both sides of its mouth and exhibits a moustachial region that surrounds the upper lip.
Big squash ,pumpkin,4,Oversized pumpkin
Like a monkey ,simian,2,Simian-like
Poached item?,egg,1,"Eggs: The most classic example, poached eggs are often a staple in breakfast dishes like eggs benedict or hollandaise sauce."
Beer ,ale,1,"Ale - A type of beer brewed from malted barley, with a top fermentation process resulting in its characteristic flavors."
Terpsichorean exercise,dancing,14,A term used to describe an individual's aptitude or expertise in dancing
Prickly plant,thistle,17,Creeping thistles
Yellow part of an egg ,yolk,1,"Yolk: The yellow, central portion of an egg that contains most of its fat content."
Gratify,please,3,Pleasantly pleased
Uncertainty ,doubt,2,Doubtful
"Hard, shiny coating as on teeth ",enamel,1,Enamel: The hardest substance in the human body that covers the outer layer of teeth.
