CLUE,ANS,POS
Formal written work dealing with a particular subject ,treatise,1
Moneylender who charges excessive interest ,usurer,1
Small food fish ,sprat,7
Greek god of wine and ecstasy ,dionysus,1
Concurred ,agreed,1
Wimbledon game ,tennis,1
Going too fast ,speeding,1
Fire-raising crime ,arson,1
Overwhelming fear ,panic,2
The state of being alone ,solitude,1
Boiling water vapour,steam,1
Playwright ,dramatist,1
Affable ,genial,7
Acceptance ,approval,9
Deferred ,delayed,1
Summit ,apex,1
Belgian city,liege,4
Sound reverberations ,echoes,1
Having no predetermined limit ,open-ended,11
Meet expectations ,satisfy,1
"Superior, of the highest quality ",excellent,1
"Instructions, commands",orders,2
Branch of maths ,geometry,3
Simple ,easy,6
Type of music,jazz,2
Brother or sister ,sibling,1
Wetness ,moisture,2
"Alone, apart, detached ",isolated,3
"Intimidating, discouraging ",daunting,6
Individual fact or feature ,detail,5
Queasiness ,nausea,1
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,8
Striking display ,spectacle,1
