CLUE,ANS,POS,FOUND IN
One of five at the same birth,quin,1,Quintuplet
Like Sudoku puzzles ,numerical,13,Numerical logic
"Blend, combine ",meld,11,Melding tastes
More mature ,older,5,Elderly (in context to being older)
'I was elsewhere' plea ,alibi,8,Claiming innocence in cases of accusations based on time-sensitive alibis
Absorbent cloth ,towel,7,Absorbent towel
"Spanish dish of rice, meat and seafood",paella,1,Paella Valenciana
Capacity for rational thought ,reason,3,Reasoning capability
Footpath ,lane,16,Cobblestone lane
Buried treasure ,trove,10,Masked trove
Dove's call ,coo,1,Cooing sound
Of late ,recently,1,Recently undernourished
"Friendly, generous, considerate ",kind,5,Kindhearted
