CLUE,ANS,POS
South American cud-chewing animals ,llamas,1
US Department of Defense ,pentagon,1
Fast-moving stream ,torrent,1
Prolonged public dispute,controversy,1
Tiny particles ,atoms,1
Bell tower ,belfry,2
"Arrogant pride, from the Greek ",hubris,1
Hold affectionately ,embrace,3
"Alleviates, relieves ",eases,2
Universe ,cosmos,2
Magical or medicinal potion ,elixir,1
Continent ,asia,1
Of the third rank or stage ,tertiary,1
Top for bottle or eye protector ,lid,3
Forgetful ,absent-minded,1
Unhurried and relaxed,laid-back,11
Limiting (a supply) ,rationing,14
Event causing great damage ,catastrophe,1
Resolve; come down ,settle,1
