CLUE,ANS,POS,FOUND IN
Group of fish ,shoal,2,Fish shoal
Underground chapel ,crypt,1,Cryptochurch
Net for fishing at sea ,trawl,3,Trawl net
In a happy mood ,cheerful,4,She has a cheerful disposition that positively influences her work environment and creative thinking processes.
Gain by work ,earn,8,Earnings
Pig meat ,pork,7,Pork tenderloin
Wash ,bathe,3,Bathe in soap or water
Unpleasant coldness ,chill,2,Chilliness
Small insect ,gnat,3,"Recall common small insects that are widely recognized; these might include words like ant, beetle, flea, gnat, mite, or termite."
Totalitarian Russian leader,stalin,1,"Stalin (Joseph Stalin ruled the Soviet Union from 1924 until his death in 1953, known for totalitarian leadership.)"
