CLUE,ANS,POS,FOUND IN
Conduct trade ,transact,7,Commercial transaction
An informal toilet ,loo,1,Portable loo
Slanting ,oblique,1,Oblique angle
Fibre got from goats ,mohair,6,"Mohair (from the long, silky hair of the Angora goat's cousin, but not directly from a goat)"
Properties that have money value ,assets,14,Financial assets
It holds a ship in place ,anchor,2,Anchorage
Deep ravines ,gorges,1,Steep gorges
Grasp - eggs - car pedal,clutch,2,Clutching eggs like a bird
Stellar system ,galaxy,1,Galaxy cluster
Interrogate ,question,1,Questioning intensively
Kiln for drying hops ,oast,10,Oast house (historic term related to hop drying)
Jumping rod with a spring,pogo stick,8,Pogo stick component (the spring)
Plan of action of organisation - honesty is the best one ,policy,14,Open Door Policy: Maintain an open door policy where employees can discuss concerns or ethical dilemmas directly.
Suitable ,fit,2,Fitting
Beer manufacturer ,brewer,2,Craft brewery
Forced out of office ,ousted,8,Ousted leader
Travel instantly (sci-fi) ,teleport,1,Teleportation
Woven from wool ,knitted,3,Knitted fabric
German emperor ,kaiser,1,Kaiser Wilhelm I
Marry ,wed,5,Enter into a wedlock
Up to a time that ,till,17,When it was still relevant or current
West African river ,gambia,3,Gambia River
Tropical tree or hand part ,palm,1,Palm Tree
