CLUE,ANS,POS
Pilfered,stolen,2
It carries genetic information ,dna,1
Skin disorder,eczema,2
Child's plaything ,toy,1
Sensible ,rational,11
Young deer ,fawn,1
Arthur's sorcerer ,merlin,1
Cowboy's rope ,lasso,1
Ancient Greek town with 21 ,delphi,5
Destructive ,ruinous,4
Ancestor ,forebear,15
Area of bad housing ,slum,1
Abject ,wretched,3
"Greek philosopher (Poetics, Politics) ",aristotle,1
Sombre colour,grey,1
Natural fibre ,cotton,1
Repair ,mend,1
Unwrinkled ,smooth,1
Males ,men,1
Bad luck,ill fortune,5
Egyptian port and canal ,suez,1
Angles,corners,2
