CLUE,ANS,POS
Penniless ,destitute,7
God of the underworld,pluto,2
"W.M. -, Eng. novelist ",thackeray,2
Particle ,atom,1
Branch of mathematics ,trigonometry,3
German airship,zeppelin,1
Not amusing ,unfunny,3
Heavy downpour ,rainstorm,1
Adieu ,goodbye,2
Geometrical solid,cube,1
Rodent related to the guinea pig ,agouti,18
Dutch painter renowned for his use of light ,vermeer,2
Trembling poplar ,aspen,3
Huge,massive,13
Sermon ,homily,5
Crack ,split,7
A scrape or mark of rubbing ,abrasion,1
Explode ,blow up,3
Between black and white ,grey,1
