CLUE,ANS,POS,FOUND IN
Pig ,hog,1,Hogwarts (fictional school in Harry Potter series)
"Whisk, blend ",stir,1,Stirrer
"Italian painter known for his scenes of Venice, d. 1768",canaletto,1,Canaletto (Giovanni Antonio Canal) - Known for his precise and detailed cityscapes of Venice.
Transparent ,clear,1,Crystal-clear
"Excited, stimulated ",aroused,13,Aroused (in terms of interest or excitement)
Surprise police visit ,raid,1,Unexpected raid
Hand tool; proverb ,saw,16,Hacksaw
Pungent bulbs ,onions,11,Bunching onions
From Antarctica or the Arctic ,polar,4,Polar bear (from the Arctic)
Farm tool and star formation ,plough,4,Ploughwright (an artisan who makes and repairs ploughs; reminiscent of stars forming from cosmic material)
Patron saint who said 'Shoo!' to serpents ,patrick,1,Saint Patrick (famous for driving snakes out of Ireland)
Chart maker ,mapper,16,Hydrographic mapper
Wager ,bet,1,Betting
Tropical water-lily ,lotus,7,Lotusland
