CLUE,ANS,POS
One bringing in goods to country ,importer,1
Artist's workplace,studio,1
Holds dear or regards highly ,values,2
Amount left over ,excess,5
Native of London's East End ,cockney,1
Diminished,reduced,1
Ship's load ,cargo,1
Destructive insect,locust,2
Position affording a good view ,vantage point,1
"Austrian psychologist, 1870-1937",adler,2
"Precise detail; small, trivial matter",minutia,1
Science of sound ,acoustics,1
Type of water lily ,lotus,2
"Distinguish, make out ",discern,1
Hemlocked philosopher ,socrates,1
De-sex ,neuter,1
Administrative body ,council,6
French channel port ,calais,1
Everywhere ,far and wide,10
Purloin ,steal,1
