CLUE,ANS,POS
Go without or precede ,forego,4
Old collectable item,antique,4
Cold War term for the capitalist countries ,free world,2
Fully grown ,mature,1
Avoid ,shun,13
Insipid -- uninteresting ,bland,1
Tear ,rip,9
Accept without proof ,assume,4
Tranquil ,calm,2
"Alone, apart, detached ",isolated,1
Cause of general outrage,scandal,12
Sheepdog ,collie,1
Hazard ,peril,3
Formal recommendation to an employer ,reference,8
Yet to come,future,1
Have a foul smell ,reek,2
Harm or injury ,damage,1
Far from the target ,wide,4
One making changes (in practices) ,reformer,11
Avidly enthusiastic ,zealous,4
"Large, snail-like mollusc ",whelk,6
Someone not belonging to the nobility ,commoner,1
Agave fibre ,sisal,6
Relative ,aunt,1
