CLUE,ANS,POS
High-pitched and sharp ,shrill,2
Listen to,hear,1
Save from danger ,rescue,1
Sweetener ,sugar,1
Enclosed drain under a road or railway ,culvert,1
Prepared ,ready,7
Feed ,nourish,1
Underarm protection? ,deodorant,2
Perimeter ,circumference,2
Former British rule ,empire,1
Drive or urge ,impel,6
Residue of a fire ,ash,1
Group formed to limit competition ,cartel,1
Trojan hero,hector,4
Substance used in dyeing ,tannin,10
Intrepid ,fearless,4
Impudence ,nerve,6
Ships travelling together ,convoy,5
Of the kidneys ,renal,1
Look over ,survey,4
Aphorism ,maxim,4
Finally ,at last,9
Narrow opening,slit,13
Happy-go-lucky ,carefree,1
Angora fabric,mohair,15
In a position to ,able,1
