CLUE,ANS,POS
Do without ,forgo,4
Soon ,anon,7
Dried grain stalks ,straw,1
Sandy area ,beach,2
Hinder ,impede,2
University teacher ,lecturer,3
Brawny ,muscular,1
Dive or fall headlong ,plunge,1
Cud chewing mammal,ruminant,1
Runway,airstrip,1
Female fox ,vixen,1
Relating to hearing ,auditory,1
Shrewd ,astute,1
Booty ,plunder,3
Seductive woman who causes trouble ,femme fatale,13
A flat fish ,plaice,5
"Go searching, perhaps for food ",forage,3
Jewish scholar,rabbi,1
"Toughness, force ",strength,1
"Of, or containing, filaments",fibrous,1
Controlling device ,regulator,5
Meddle in someone else's business ,interfere,2
To-do list,agenda,1
Pep up,enliven,5
Reacting to external stimuli ,sensitive,2
Humble ,meek,6
Wagnerian opera ,lohengrin,4
"Disturbed, bothered ",troubled,3
Syrian city ,aleppo,1
Unsafe ,insecure,5
Coach; shoe ,trainer,4
Move quickly and violently,charge,13
Bent - perverted ,twisted,2
Greek letter,theta,8
Silent ,noiseless,6
Uncontaminated ,clean,2
