CLUE,ANS,POS
Band worn around the neck ,choker,2
Vast multitude ,legion,6
Tiredness,fatigue,1
Exotic flower ,orchid,1
Hostelry for travellers ,inn,1
Set of clothes or group of people ,outfit,5
Items of cutlery ,spoons,3
Immediately appealing or noticeable,eye-catching,12
It's distilled from molasses ,rum,1
Sheer fabric of silk or rayon ,chiffon,3
Mid-day ,noon,1
Exciting sensations ,thrills,1
Lustre ,sheen,5
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,2
Period of time ,month,8
Curly-haired breed of dog ,poodle,1
"Liszt or Ravel, say ",composer,1
About-turn ,reversal,12
Wine merchant ,vintner,1
