CLUE,ANS,POS
Season of falling leaves ,autumn,1
Small close-knit group,clique,3
Roman god of the sea ,neptune,1
Motherly,maternal,7
The mythical giant with a single eye in the middle of his forehead ,cyclops,1
Simple and guileless,naive,1
Top of door or window frame ,lintel,5
Quantity of medicine ,dosage,1
Quick look ,glance,2
Short pieces for solo instruments to show talent ,etudes,3
Black and white bird ,magpie,17
Find - Scott's ship,discovery,14
Idolise ,worship,2
Unwanted plant ,weed,1
