CLUE,ANS,POS
"Showed the way, led ",guided,1
Encroachment by enemy ,invasion,1
Tight-fisted ,stingy,2
Highest authority in the Russian Orthodox Church,holy synod,2
The archangel with the trumpet ,gabriel,2
Optical instrument magnifying distant objects,telescope,1
Allied group of countries,bloc,6
South American country ,ecuador,8
Small warship ,corvette,1
Obtain ,get,9
Lizard ,gecko,8
Together ,united,1
Skiing race ,slalom,3
Timorous ,fearful,1
Community - group,society,8
Open sore ,ulcer,1
Stable subatomic particle,proton,2
Polish currency ,zloty,1
One fleeing from persecution ,refugee,2
"Certainties, verities ",facts,1
Emissaries ,envoys,1
Person who has defeated all others in a competition ,champion,1
"Elusive, delicate ",subtle,8
Plaything ,toy,1
