CLUE,ANS,POS
Get bigger ,grow,2
They decide outcomes of contests ,judges,4
Snow vehicle and heavy hammer ,sledge,3
Ought to ,should,1
Glass container in the laboratory ,test tube,1
Funny little teasers,riddles,4
Furthest extent ,limit,5
Involving hard work ,laborious,1
With much to do ,busy,4
The immaterial part of a person ,psyche,5
Intensely angry - dark bluish grey ,livid,2
South American pack animal ,llama,1
House of ill-repute ,bordello,5
Polynesian garland ,lei,1
Gains points ,scores,4
